,Entity,Year,Life expectancy,process_date
636,Canada,2004,80.050003,2025-07-24
637,Canada,2005,80.230003,2025-07-24
638,Canada,2006,80.480003,2025-07-24
639,Canada,2007,80.650002,2025-07-24
640,Canada,2008,80.870003,2025-07-24
641,Canada,2009,81.120003,2025-07-24
642,Canada,2010,81.339996,2025-07-24
643,Canada,2011,81.529999,2025-07-24
644,Canada,2012,81.660004,2025-07-24
645,Canada,2013,81.75,2025-07-24
646,Canada,2014,81.790001,2025-07-24
647,Canada,2015,81.769997,2025-07-24
648,Canada,2016,81.849998,2025-07-24
649,China,1800,32.0,2025-07-24
650,China,1801,32.0,2025-07-24
651,China,1802,32.0,2025-07-24
652,China,1803,32.0,2025-07-24
653,China,1804,32.0,2025-07-24
654,China,1805,32.0,2025-07-24
655,China,1806,32.0,2025-07-24
656,China,1807,32.0,2025-07-24
657,China,1808,32.0,2025-07-24
658,China,1809,32.0,2025-07-24
659,China,1810,32.0,2025-07-24
660,China,1811,32.0,2025-07-24
661,China,1812,32.0,2025-07-24
662,China,1813,32.0,2025-07-24
663,China,1814,32.0,2025-07-24
664,China,1815,32.0,2025-07-24
665,China,1816,32.0,2025-07-24
666,China,1817,32.0,2025-07-24
667,China,1818,32.0,2025-07-24
668,China,1819,32.0,2025-07-24
669,China,1820,32.0,2025-07-24
670,China,1821,32.0,2025-07-24
671,China,1822,32.0,2025-07-24
672,China,1823,32.0,2025-07-24
673,China,1824,32.0,2025-07-24
674,China,1825,32.0,2025-07-24
675,China,1826,32.0,2025-07-24
676,China,1827,32.0,2025-07-24
677,China,1828,32.0,2025-07-24
678,China,1829,32.0,2025-07-24
679,China,1830,32.0,2025-07-24
680,China,1831,32.0,2025-07-24
681,China,1832,32.0,2025-07-24
682,China,1833,32.0,2025-07-24
683,China,1834,32.0,2025-07-24
684,China,1835,32.0,2025-07-24
685,China,1836,32.0,2025-07-24
686,China,1837,32.0,2025-07-24
687,China,1838,32.0,2025-07-24
688,China,1839,32.0,2025-07-24
689,China,1840,32.0,2025-07-24
690,China,1841,32.0,2025-07-24
691,China,1842,32.0,2025-07-24
692,China,1843,32.0,2025-07-24
693,China,1844,32.0,2025-07-24
694,China,1845,32.0,2025-07-24
695,China,1846,32.0,2025-07-24
696,China,1847,32.0,2025-07-24
697,China,1848,32.0,2025-07-24
698,China,1849,32.0,2025-07-24
699,China,1850,32.0,2025-07-24
700,China,1851,31.0,2025-07-24
701,China,1852,30.0,2025-07-24
702,China,1853,29.0,2025-07-24
703,China,1854,28.0,2025-07-24
704,China,1855,27.0,2025-07-24
705,China,1856,26.0,2025-07-24
706,China,1857,26.7125,2025-07-24
707,China,1858,27.424999,2025-07-24
708,China,1859,28.137501,2025-07-24
709,China,1860,28.85,2025-07-24
710,China,1861,29.5625,2025-07-24
711,China,1862,30.275,2025-07-24
712,China,1863,30.987499,2025-07-24
713,China,1864,31.700001,2025-07-24
714,China,1865,31.742857,2025-07-24
715,China,1866,31.785715000000003,2025-07-24
716,China,1867,31.828571000000004,2025-07-24
717,China,1868,31.871429,2025-07-24
718,China,1869,31.914285999999997,2025-07-24
719,China,1870,31.957144,2025-07-24
720,China,1871,32.0,2025-07-24
721,China,1872,32.0,2025-07-24
722,China,1873,32.0,2025-07-24
723,China,1874,32.0,2025-07-24
724,China,1875,32.0,2025-07-24
725,China,1876,29.5,2025-07-24
726,China,1877,27.5,2025-07-24
727,China,1878,25.200001,2025-07-24
728,China,1879,28.5,2025-07-24
729,China,1880,32.0,2025-07-24
730,China,1881,32.0,2025-07-24
731,China,1882,32.0,2025-07-24
732,China,1883,32.0,2025-07-24
733,China,1884,32.0,2025-07-24
734,China,1885,32.0,2025-07-24
735,China,1886,32.0,2025-07-24
736,China,1887,32.0,2025-07-24
737,China,1888,32.0,2025-07-24
738,China,1889,32.0,2025-07-24
739,China,1890,32.0,2025-07-24
740,China,1891,32.0,2025-07-24
741,China,1892,32.0,2025-07-24
742,China,1893,32.0,2025-07-24
743,China,1894,32.0,2025-07-24
744,China,1895,32.0,2025-07-24
745,China,1896,32.0,2025-07-24
746,China,1897,32.0,2025-07-24
747,China,1898,32.0,2025-07-24
748,China,1899,32.0,2025-07-24
749,China,1900,32.0,2025-07-24
750,China,1901,32.0,2025-07-24
751,China,1902,32.0,2025-07-24
752,China,1903,32.0,2025-07-24
753,China,1904,32.0,2025-07-24
754,China,1905,32.0,2025-07-24
755,China,1906,32.0,2025-07-24
756,China,1907,32.0,2025-07-24
757,China,1908,32.0,2025-07-24
758,China,1909,32.0,2025-07-24
759,China,1910,32.0,2025-07-24
760,China,1911,32.0,2025-07-24
761,China,1912,32.0,2025-07-24
762,China,1913,32.0,2025-07-24
763,China,1914,32.0,2025-07-24
764,China,1915,32.0,2025-07-24
765,China,1916,32.0,2025-07-24
766,China,1917,32.0,2025-07-24
767,China,1918,22.409520999999998,2025-07-24
768,China,1919,32.0,2025-07-24
769,China,1920,32.0,2025-07-24
770,China,1921,32.0,2025-07-24
771,China,1922,32.0,2025-07-24
772,China,1923,32.0,2025-07-24
773,China,1924,32.0,2025-07-24
774,China,1925,32.0,2025-07-24
775,China,1926,32.360001000000004,2025-07-24
776,China,1927,25.65,2025-07-24
777,China,1928,33.080002,2025-07-24
778,China,1929,29.85,2025-07-24
779,China,1930,33.799999,2025-07-24
780,China,1931,34.200001,2025-07-24
781,China,1932,34.599998,2025-07-24
782,China,1933,35.0,2025-07-24
783,China,1934,35.400002,2025-07-24
784,China,1935,35.799999,2025-07-24
785,China,1936,36.200001,2025-07-24
786,China,1937,34.0,2025-07-24
787,China,1938,33.86343,2025-07-24
788,China,1939,34.11343,2025-07-24
789,China,1940,34.36343,2025-07-24
790,China,1941,34.0,2025-07-24
791,China,1942,32.0,2025-07-24
792,China,1943,29.0,2025-07-24
793,China,1944,35.0,2025-07-24
794,China,1945,37.0,2025-07-24
795,China,1946,38.5,2025-07-24
796,China,1947,39.599998,2025-07-24
797,China,1948,40.099998,2025-07-24
798,China,1949,40.599998,2025-07-24
799,China,1950,41.589882,2025-07-24
800,China,1951,42.579762,2025-07-24
801,China,1952,43.569641,2025-07-24
802,China,1953,44.559521000000004,2025-07-24
803,China,1954,46.465599,2025-07-24
804,China,1955,48.02216,2025-07-24
805,China,1956,50.445278,2025-07-24
806,China,1957,50.548962,2025-07-24
807,China,1958,50.158401,2025-07-24
808,China,1959,38.40448,2025-07-24
809,China,1960,31.631759999999996,2025-07-24
810,China,1961,34.104481,2025-07-24
811,China,1962,44.501362,2025-07-24
812,China,1963,51.89912,2025-07-24
813,China,1964,53.320721,2025-07-24
814,China,1965,55.646801,2025-07-24
815,China,1966,56.8032,2025-07-24
816,China,1967,58.38111899999999,2025-07-24
817,China,1968,59.405201,2025-07-24
818,China,1969,60.965199,2025-07-24
819,China,1970,62.650799,2025-07-24
820,China,1971,63.73735799999999,2025-07-24
821,China,1972,63.11888100000001,2025-07-24
822,China,1973,62.7808,2025-07-24
823,China,1974,62.499598999999996,2025-07-24
824,China,1975,62.698879000000005,2025-07-24
825,China,1976,62.437358999999994,2025-07-24
826,China,1977,63.967361,2025-07-24
827,China,1978,64.244324,2025-07-24
828,China,1979,65.085358,2025-07-24
829,China,1980,66.122162,2025-07-24
830,China,1981,66.44976,2025-07-24
831,China,1982,67.587997,2025-07-24
832,China,1983,67.848,2025-07-24
833,China,1984,68.099998,2025-07-24
834,China,1985,68.344002,2025-07-24
835,China,1986,68.581001,2025-07-24
836,China,1987,68.809998,2025-07-24
837,China,1988,69.031998,2025-07-24
838,China,1989,69.248001,2025-07-24
839,China,1990,66.959999,2025-07-24
840,China,1991,67.230003,2025-07-24
841,China,1992,67.43,2025-07-24
842,China,1993,67.66999799999999,2025-07-24
843,China,1994,67.940002,2025-07-24
844,China,1995,68.290001,2025-07-24
845,China,1996,68.620003,2025-07-24
846,China,1997,68.91999799999999,2025-07-24
847,China,1998,69.25,2025-07-24
848,China,1999,69.610001,2025-07-24
849,China,2000,69.940002,2025-07-24
850,China,2001,70.220001,2025-07-24
851,China,2002,70.519997,2025-07-24
852,China,2003,71.220001,2025-07-24
853,China,2004,71.779999,2025-07-24
854,China,2005,72.260002,2025-07-24
855,China,2006,72.879997,2025-07-24
856,China,2007,73.379997,2025-07-24
857,China,2008,73.599998,2025-07-24
858,China,2009,74.120003,2025-07-24
859,China,2010,74.41999799999999,2025-07-24
860,China,2011,74.870003,2025-07-24
861,China,2012,75.25,2025-07-24
862,China,2013,75.519997,2025-07-24
863,China,2014,75.68,2025-07-24
864,China,2015,76.040001,2025-07-24
865,China,2016,76.360001,2025-07-24
866,France,1800,33.967171,2025-07-24
867,France,1801,36.374649,2025-07-24
868,France,1802,34.379993,2025-07-24
869,France,1803,30.642621999999996,2025-07-24
870,France,1804,29.381762,2025-07-24
871,France,1805,34.87632,2025-07-24
872,France,1806,35.0,2025-07-24
873,France,1807,34.200001,2025-07-24
874,France,1808,34.5,2025-07-24
875,France,1809,35.0,2025-07-24
876,France,1810,37.400002,2025-07-24
877,France,1811,36.099998,2025-07-24
878,France,1812,31.700001,2025-07-24
879,France,1813,31.200001,2025-07-24
880,France,1814,30.1,2025-07-24
881,France,1815,36.5,2025-07-24
882,France,1816,40.040001000000004,2025-07-24
883,France,1817,39.18,2025-07-24
884,France,1818,38.529999,2025-07-24
885,France,1819,37.25,2025-07-24
886,France,1820,39.209998999999996,2025-07-24
887,France,1821,39.830002,2025-07-24
888,France,1822,38.299999,2025-07-24
889,France,1823,39.970001,2025-07-24
890,France,1824,39.139998999999996,2025-07-24
891,France,1825,38.529999,2025-07-24
892,France,1826,37.759997999999996,2025-07-24
893,France,1827,39.349998,2025-07-24
894,France,1828,37.529999,2025-07-24
895,France,1829,39.360001000000004,2025-07-24
896,France,1830,39.560001,2025-07-24
897,France,1831,39.650002,2025-07-24
898,France,1832,35.810001,2025-07-24
899,France,1833,38.830002,2025-07-24
900,France,1834,35.009997999999996,2025-07-24
901,France,1835,39.48,2025-07-24
902,France,1836,41.950001,2025-07-24
903,France,1837,39.380001,2025-07-24
904,France,1838,39.330002,2025-07-24
905,France,1839,40.91,2025-07-24
906,France,1840,40.369999,2025-07-24
907,France,1841,40.68,2025-07-24
908,France,1842,40.009997999999996,2025-07-24
909,France,1843,40.75,2025-07-24
910,France,1844,42.290001000000004,2025-07-24
911,France,1845,43.580002,2025-07-24
912,France,1846,40.669998,2025-07-24
913,France,1847,40.41,2025-07-24
914,France,1848,40.290001000000004,2025-07-24
915,France,1849,35.91,2025-07-24
916,France,1850,43.279999,2025-07-24
917,France,1851,41.77,2025-07-24
918,France,1852,41.32,2025-07-24
919,France,1853,42.52,2025-07-24
920,France,1854,36.130001,2025-07-24
921,France,1855,37.540001000000004,2025-07-24
922,France,1856,40.18,2025-07-24
923,France,1857,39.59,2025-07-24
924,France,1858,39.669998,2025-07-24
925,France,1859,35.259997999999996,2025-07-24
926,France,1860,43.330002,2025-07-24
927,France,1861,40.450001,2025-07-24
928,France,1862,42.700001,2025-07-24
929,France,1863,41.73,2025-07-24
930,France,1864,42.009997999999996,2025-07-24
931,France,1865,40.16,2025-07-24
932,France,1866,41.830002,2025-07-24
933,France,1867,42.330002,2025-07-24
934,France,1868,40.23,2025-07-24
935,France,1869,41.139998999999996,2025-07-24
936,France,1870,36.41,2025-07-24
937,France,1871,29.59,2025-07-24
938,France,1872,42.639998999999996,2025-07-24
939,France,1873,41.75,2025-07-24
940,France,1874,44.299999,2025-07-24
941,France,1875,43.169998,2025-07-24
942,France,1876,43.549999,2025-07-24
943,France,1877,44.330002,2025-07-24
944,France,1878,43.360001000000004,2025-07-24
945,France,1879,43.990002000000004,2025-07-24
946,France,1880,42.73,2025-07-24
947,France,1881,43.549999,2025-07-24
948,France,1882,43.16,2025-07-24
949,France,1883,43.279999,2025-07-24
950,France,1884,42.52,2025-07-24
951,France,1885,43.970001,2025-07-24
952,France,1886,43.169998,2025-07-24
953,France,1887,43.75,2025-07-24
954,France,1888,44.150002,2025-07-24
955,France,1889,45.560001,2025-07-24
956,France,1890,43.360001000000004,2025-07-24
957,France,1891,44.110001000000004,2025-07-24
958,France,1892,43.57,2025-07-24
959,France,1893,43.599998,2025-07-24
960,France,1894,45.529999,2025-07-24
961,France,1895,45.200001,2025-07-24
962,France,1896,47.560001,2025-07-24
963,France,1897,47.93,2025-07-24
964,France,1898,45.990002000000004,2025-07-24
965,France,1899,45.23,2025-07-24
966,France,1900,45.080002,2025-07-24
967,France,1901,47.009997999999996,2025-07-24
968,France,1902,48.009997999999996,2025-07-24
969,France,1903,48.43,2025-07-24
970,France,1904,48.080002,2025-07-24
971,France,1905,48.360001000000004,2025-07-24
972,France,1906,47.740002000000004,2025-07-24
973,France,1907,48.279999,2025-07-24
974,France,1908,49.299999,2025-07-24
975,France,1909,50.009997999999996,2025-07-24
976,France,1910,51.369999,2025-07-24
977,France,1911,48.169998,2025-07-24
978,France,1912,51.619999,2025-07-24
979,France,1913,51.349998,2025-07-24
980,France,1914,37.849998,2025-07-24
981,France,1915,35.630001,2025-07-24
982,France,1916,39.509997999999996,2025-07-24
983,France,1917,42.599998,2025-07-24
984,France,1918,34.34,2025-07-24
985,France,1919,47.52,2025-07-24
986,France,1920,51.599998,2025-07-24
987,France,1921,52.689999,2025-07-24
988,France,1922,54.919998,2025-07-24
989,France,1923,54.650002,2025-07-24
990,France,1924,55.27,2025-07-24
991,France,1925,54.389998999999996,2025-07-24
992,France,1926,54.029999,2025-07-24
993,France,1927,55.799999,2025-07-24
994,France,1928,55.439999,2025-07-24
995,France,1929,54.27,2025-07-24
996,France,1930,56.869999,2025-07-24
997,France,1931,56.93,2025-07-24
998,France,1932,57.259997999999996,2025-07-24
999,France,1933,57.700001,2025-07-24
1000,France,1934,58.360001000000004,2025-07-24
1001,France,1935,58.32,2025-07-24
1002,France,1936,58.810001,2025-07-24
1003,France,1937,59.169998,2025-07-24
1004,France,1938,58.970001,2025-07-24
1005,France,1939,59.619999,2025-07-24
1006,France,1940,49.450001,2025-07-24
1007,France,1941,57.669998,2025-07-24
1008,France,1942,57.439999,2025-07-24
1009,France,1943,53.330002,2025-07-24
1010,France,1944,47.189999,2025-07-24
1011,France,1945,54.959998999999996,2025-07-24
1012,France,1946,62.380001,2025-07-24
1013,France,1947,63.98,2025-07-24
1014,France,1948,65.83000200000001,2025-07-24
1015,France,1949,64.91999799999999,2025-07-24
1016,France,1950,66.389999,2025-07-24
1017,France,1951,66.120003,2025-07-24
1018,France,1952,67.410004,2025-07-24
1019,France,1953,67.339996,2025-07-24
1020,France,1954,68.209999,2025-07-24
1021,France,1955,68.470001,2025-07-24
1022,France,1956,68.5,2025-07-24
1023,France,1957,68.93,2025-07-24
1024,France,1958,70.160004,2025-07-24
1025,France,1959,70.190002,2025-07-24
1026,France,1960,70.400002,2025-07-24
1027,France,1961,70.980003,2025-07-24
1028,France,1962,70.510002,2025-07-24
1029,France,1963,70.360001,2025-07-24
1030,France,1964,71.32,2025-07-24
1031,France,1965,71.150002,2025-07-24
1032,France,1966,71.559998,2025-07-24
1033,France,1967,71.550003,2025-07-24
1034,France,1968,71.540001,2025-07-24
1035,France,1969,71.269997,2025-07-24
1036,France,1970,72.160004,2025-07-24
1037,France,1971,72.129997,2025-07-24
1038,France,1972,72.379997,2025-07-24
1039,France,1973,72.540001,2025-07-24
1040,France,1974,72.889999,2025-07-24
1041,France,1975,72.980003,2025-07-24
1042,France,1976,73.220001,2025-07-24
1043,France,1977,73.83000200000001,2025-07-24
1044,France,1978,73.949997,2025-07-24
1045,France,1979,74.260002,2025-07-24
1046,France,1980,74.349998,2025-07-24
1047,France,1981,74.510002,2025-07-24
1048,France,1982,74.889999,2025-07-24
1049,France,1983,74.870003,2025-07-24
1050,France,1984,75.370003,2025-07-24
1051,France,1985,75.470001,2025-07-24
1052,France,1986,75.75,2025-07-24
1053,France,1987,76.339996,2025-07-24
1054,France,1988,76.57,2025-07-24
1055,France,1989,76.690002,2025-07-24
1056,France,1990,77.160004,2025-07-24
1057,France,1991,77.349998,2025-07-24
1058,France,1992,77.57,2025-07-24
1059,France,1993,77.739998,2025-07-24
1060,France,1994,77.949997,2025-07-24
1061,France,1995,78.120003,2025-07-24
1062,France,1996,78.33000200000001,2025-07-24
1063,France,1997,78.650002,2025-07-24
1064,France,1998,78.769997,2025-07-24
1065,France,1999,78.91999799999999,2025-07-24
1066,France,2000,79.120003,2025-07-24
1067,France,2001,79.349998,2025-07-24
1068,France,2002,79.589996,2025-07-24
1069,France,2003,79.769997,2025-07-24
1070,France,2004,80.150002,2025-07-24
1071,France,2005,80.400002,2025-07-24
1072,France,2006,80.66999799999999,2025-07-24
1073,France,2007,80.910004,2025-07-24
1074,France,2008,81.08000200000001,2025-07-24
1075,France,2009,81.290001,2025-07-24
1076,France,2010,81.480003,2025-07-24
1077,France,2011,81.709999,2025-07-24
1078,France,2012,81.839996,2025-07-24
1079,France,2013,82.010002,2025-07-24
1080,France,2014,82.220001,2025-07-24
1081,France,2015,82.269997,2025-07-24
1082,France,2016,82.339996,2025-07-24
1083,Germany,1800,38.369999,2025-07-24
1084,Germany,1801,38.369999,2025-07-24
1085,Germany,1802,38.369999,2025-07-24
1086,Germany,1803,38.369999,2025-07-24
1087,Germany,1804,38.369999,2025-07-24
1088,Germany,1805,38.369999,2025-07-24
1089,Germany,1806,38.369999,2025-07-24
1090,Germany,1807,38.369999,2025-07-24
1091,Germany,1808,38.369999,2025-07-24
1092,Germany,1809,38.369999,2025-07-24
1093,Germany,1810,38.369999,2025-07-24
1094,Germany,1811,38.369999,2025-07-24
1095,Germany,1812,38.369999,2025-07-24
1096,Germany,1813,38.369999,2025-07-24
1097,Germany,1814,38.369999,2025-07-24
1098,Germany,1815,38.369999,2025-07-24
1099,Germany,1816,38.369999,2025-07-24
1100,Germany,1817,38.369999,2025-07-24
1101,Germany,1818,38.369999,2025-07-24
1102,Germany,1819,38.369999,2025-07-24
1103,Germany,1820,38.369999,2025-07-24
1104,Germany,1821,38.369999,2025-07-24
1105,Germany,1822,38.369999,2025-07-24
1106,Germany,1823,38.369999,2025-07-24
1107,Germany,1824,38.369999,2025-07-24
1108,Germany,1825,38.369999,2025-07-24
1109,Germany,1826,38.369999,2025-07-24
1110,Germany,1827,38.369999,2025-07-24
1111,Germany,1828,38.369999,2025-07-24
1112,Germany,1829,38.369999,2025-07-24
1113,Germany,1830,38.369999,2025-07-24
1114,Germany,1831,38.369999,2025-07-24
1115,Germany,1832,38.369999,2025-07-24
1116,Germany,1833,38.369999,2025-07-24
1117,Germany,1834,38.369999,2025-07-24
1118,Germany,1835,38.369999,2025-07-24
1119,Germany,1836,38.369999,2025-07-24
1120,Germany,1837,38.369999,2025-07-24
1121,Germany,1838,38.369999,2025-07-24
1122,Germany,1839,38.369999,2025-07-24
1123,Germany,1840,38.369999,2025-07-24
1124,Germany,1841,38.369999,2025-07-24
1125,Germany,1842,38.369999,2025-07-24
1126,Germany,1843,38.369999,2025-07-24
1127,Germany,1844,38.369999,2025-07-24
1128,Germany,1845,38.369999,2025-07-24
1129,Germany,1846,38.369999,2025-07-24
1130,Germany,1847,38.369999,2025-07-24
1131,Germany,1848,38.369999,2025-07-24
1132,Germany,1849,38.369999,2025-07-24
1133,Germany,1850,38.369999,2025-07-24
1134,Germany,1851,38.369999,2025-07-24
1135,Germany,1852,38.369999,2025-07-24
1136,Germany,1853,38.369999,2025-07-24
1137,Germany,1854,38.369999,2025-07-24
1138,Germany,1855,38.369999,2025-07-24
1139,Germany,1856,38.369999,2025-07-24
1140,Germany,1857,38.369999,2025-07-24
1141,Germany,1858,38.369999,2025-07-24
1142,Germany,1859,38.369999,2025-07-24
1143,Germany,1860,38.369999,2025-07-24
1144,Germany,1861,38.369999,2025-07-24
1145,Germany,1862,38.369999,2025-07-24
1146,Germany,1863,38.369999,2025-07-24
1147,Germany,1864,38.369999,2025-07-24
1148,Germany,1865,38.369999,2025-07-24
1149,Germany,1866,38.369999,2025-07-24
1150,Germany,1867,38.369999,2025-07-24
1151,Germany,1868,38.369999,2025-07-24
1152,Germany,1869,38.369999,2025-07-24
1153,Germany,1870,38.369999,2025-07-24
1154,Germany,1871,38.369999,2025-07-24
1155,Germany,1872,38.369999,2025-07-24
1156,Germany,1873,38.369999,2025-07-24
1157,Germany,1874,38.369999,2025-07-24
1158,Germany,1875,38.369999,2025-07-24
1159,Germany,1876,38.477001,2025-07-24
1160,Germany,1877,38.584,2025-07-24
1161,Germany,1878,38.691002000000005,2025-07-24
1162,Germany,1879,38.798,2025-07-24
1163,Germany,1880,38.904999,2025-07-24
1164,Germany,1881,39.012001,2025-07-24
1165,Germany,1882,39.118999,2025-07-24
1166,Germany,1883,39.226002,2025-07-24
1167,Germany,1884,39.333,2025-07-24
1168,Germany,1885,39.439999,2025-07-24
1169,Germany,1886,39.734001,2025-07-24
1170,Germany,1887,40.028,2025-07-24
1171,Germany,1888,40.321999,2025-07-24
1172,Germany,1889,40.616001000000004,2025-07-24
1173,Germany,1890,40.91,2025-07-24
1174,Germany,1891,41.203998999999996,2025-07-24
1175,Germany,1892,41.498001,2025-07-24
1176,Germany,1893,41.792,2025-07-24
1177,Germany,1894,42.085999,2025-07-24
1178,Germany,1895,42.380001,2025-07-24
1179,Germany,1896,42.687,2025-07-24
1180,Germany,1897,42.993999,2025-07-24
1181,Germany,1898,43.300999,2025-07-24
1182,Germany,1899,43.608002,2025-07-24
1183,Germany,1900,43.915001000000004,2025-07-24
1184,Germany,1901,44.222,2025-07-24
1185,Germany,1902,44.528999,2025-07-24
1186,Germany,1903,44.835999,2025-07-24
1187,Germany,1904,45.143002,2025-07-24
1188,Germany,1905,45.450001,2025-07-24
1189,Germany,1906,46.041668,2025-07-24
1190,Germany,1907,46.633334999999995,2025-07-24
1191,Germany,1908,47.224998,2025-07-24
1192,Germany,1909,47.816666,2025-07-24
1193,Germany,1910,48.408333,2025-07-24
1194,Germany,1911,49.0,2025-07-24
1195,Germany,1912,49.591667,2025-07-24
1196,Germany,1913,50.183334,2025-07-24
1197,Germany,1914,46.176483000000005,2025-07-24
1198,Germany,1915,40.525562,2025-07-24
1199,Germany,1916,38.988819,2025-07-24
1200,Germany,1917,40.080376,2025-07-24
1201,Germany,1918,32.936821,2025-07-24
1202,Germany,1919,48.32066,2025-07-24
1203,Germany,1920,53.5,2025-07-24
1204,Germany,1921,55.014286,2025-07-24
1205,Germany,1922,55.615715,2025-07-24
1206,Germany,1923,56.217144,2025-07-24
1207,Germany,1924,56.818573,2025-07-24
1208,Germany,1925,57.419998,2025-07-24
1209,Germany,1926,57.827999,2025-07-24
1210,Germany,1927,58.236000000000004,2025-07-24
1211,Germany,1928,58.644001,2025-07-24
1212,Germany,1929,59.051998,2025-07-24
1213,Germany,1930,59.459998999999996,2025-07-24
1214,Germany,1931,59.868,2025-07-24
1215,Germany,1932,60.276001,2025-07-24
1216,Germany,1933,60.683997999999995,2025-07-24
1217,Germany,1934,61.091999,2025-07-24
1218,Germany,1935,61.5,2025-07-24
1219,Germany,1936,61.786667,2025-07-24
1220,Germany,1937,62.073333999999996,2025-07-24
1221,Germany,1938,62.360001000000004,2025-07-24
1222,Germany,1939,61.0,2025-07-24
1223,Germany,1940,60.659874,2025-07-24
1224,Germany,1941,59.0,2025-07-24
1225,Germany,1942,55.0,2025-07-24
1226,Germany,1943,49.700001,2025-07-24
1227,Germany,1944,37.0,2025-07-24
1228,Germany,1945,29.0,2025-07-24
1229,Germany,1946,60.511359999999996,2025-07-24
1230,Germany,1947,62.109519999999996,2025-07-24
1231,Germany,1948,63.70768,2025-07-24
1232,Germany,1949,65.30584,2025-07-24
1233,Germany,1950,66.903999,2025-07-24
1234,Germany,1951,67.066002,2025-07-24
1235,Germany,1952,67.385002,2025-07-24
1236,Germany,1953,67.692001,2025-07-24
1237,Germany,1954,67.987999,2025-07-24
1238,Germany,1955,68.271004,2025-07-24
1239,Germany,1956,68.56244699999999,2025-07-24
1240,Germany,1957,68.480408,2025-07-24
1241,Germany,1958,69.220451,2025-07-24
1242,Germany,1959,69.327461,2025-07-24
1243,Germany,1960,69.245232,2025-07-24
1244,Germany,1961,69.836433,2025-07-24
1245,Germany,1962,70.004387,2025-07-24
1246,Germany,1963,70.092888,2025-07-24
1247,Germany,1964,70.6511,2025-07-24
1248,Germany,1965,70.634499,2025-07-24
1249,Germany,1966,70.748108,2025-07-24
1250,Germany,1967,70.969948,2025-07-24
1251,Germany,1968,70.615448,2025-07-24
1252,Germany,1969,70.464897,2025-07-24
1253,Germany,1970,70.704155,2025-07-24
1254,Germany,1971,70.920242,2025-07-24
1255,Germany,1972,71.144203,2025-07-24
1256,Germany,1973,71.390862,2025-07-24
1257,Germany,1974,71.692909,2025-07-24
1258,Germany,1975,71.538567,2025-07-24
1259,Germany,1976,71.999985,2025-07-24
1260,Germany,1977,72.61065699999999,2025-07-24
1261,Germany,1978,72.584106,2025-07-24
1262,Germany,1979,72.943237,2025-07-24
1263,Germany,1980,73.116646,2025-07-24
1264,Germany,1981,73.353973,2025-07-24
1265,Germany,1982,73.656998,2025-07-24
1266,Germany,1983,73.935532,2025-07-24
1267,Germany,1984,74.413895,2025-07-24
1268,Germany,1985,74.517555,2025-07-24
1269,Germany,1986,74.72496,2025-07-24
1270,Germany,1987,75.12293199999999,2025-07-24
1271,Germany,1988,75.29594399999999,2025-07-24
1272,Germany,1989,75.478043,2025-07-24
1273,Germany,1990,75.470001,2025-07-24
1274,Germany,1991,75.709999,2025-07-24
1275,Germany,1992,76.0,2025-07-24
1276,Germany,1993,76.16999799999999,2025-07-24
1277,Germany,1994,76.400002,2025-07-24
1278,Germany,1995,76.639999,2025-07-24
1279,Germany,1996,76.889999,2025-07-24
1280,Germany,1997,77.18,2025-07-24
1281,Germany,1998,77.449997,2025-07-24
1282,Germany,1999,77.730003,2025-07-24
1283,Germany,2000,78.019997,2025-07-24
1284,Germany,2001,78.300003,2025-07-24
1285,Germany,2002,78.519997,2025-07-24
1286,Germany,2003,78.720001,2025-07-24
1287,Germany,2004,79.019997,2025-07-24
1288,Germany,2005,79.25,2025-07-24
1289,Germany,2006,79.489998,2025-07-24
1290,Germany,2007,79.66999799999999,2025-07-24
1291,Germany,2008,79.83000200000001,2025-07-24
1292,Germany,2009,79.970001,2025-07-24
1293,Germany,2010,80.139999,2025-07-24
1294,Germany,2011,80.32,2025-07-24
1295,Germany,2012,80.480003,2025-07-24
1296,Germany,2013,80.57,2025-07-24
1297,Germany,2014,80.790001,2025-07-24
1298,Germany,2015,80.870003,2025-07-24
1299,Germany,2016,80.93,2025-07-24
1300,India,1800,25.4424,2025-07-24
1301,India,1801,25.4424,2025-07-24
1302,India,1802,25.0,2025-07-24
1303,India,1803,24.0,2025-07-24
1304,India,1804,23.5,2025-07-24
1305,India,1805,25.4424,2025-07-24
1306,India,1806,25.4424,2025-07-24
1307,India,1807,25.4424,2025-07-24
1308,India,1808,25.4424,2025-07-24
1309,India,1809,25.4424,2025-07-24
1310,India,1810,25.4424,2025-07-24
1311,India,1811,25.4424,2025-07-24
1312,India,1812,23.0,2025-07-24
1313,India,1813,25.4424,2025-07-24
1314,India,1814,25.4424,2025-07-24
1315,India,1815,25.4424,2025-07-24
1316,India,1816,25.4424,2025-07-24
1317,India,1817,25.4424,2025-07-24
1318,India,1818,25.4424,2025-07-24
1319,India,1819,25.4424,2025-07-24
1320,India,1820,25.4424,2025-07-24
1321,India,1821,25.4424,2025-07-24
1322,India,1822,25.4424,2025-07-24
1323,India,1823,25.4424,2025-07-24
1324,India,1824,25.4424,2025-07-24
1325,India,1825,25.4424,2025-07-24
1326,India,1826,25.4424,2025-07-24
1327,India,1827,25.4424,2025-07-24
1328,India,1828,25.4424,2025-07-24
